ensembl_gene_id,Start,End,Chromosome
ENSG00000274099,23179869,23182049,15
ENSG00000273786,40226386,40227069,15
ENSG00000258585,21911559,21912590,15
ENSG00000104044,27754875,28099315,15
ENSG00000284892,22056709,22057638,15
ENSG00000134146,35217345,35546193,15
ENSG00000244705,40312352,40313289,15
ENSG00000188277,40769980,40772449,15
ENSG00000166068,38252836,38357249,15
ENSG00000223628,25580969,25581122,15
ENSG00000260648,40232082,40236109,15
ENSG00000232394,27775621,27776798,15
ENSG00000248905,32765544,33194714,15
ENSG00000243122,37490691,37491103,15
ENSG00000285410,50348936,50354861,15
ENSG00000182256,26971181,27541984,15
ENSG00000259686,33012119,33013068,15
ENSG00000259743,46099193,46100392,15
ENSG00000261771,55355248,55498360,15
ENSG00000259554,47274183,47275164,15
ENSG00000259198,40312615,40316634,15
ENSG00000225798,58889967,58894082,15
ENSG00000259688,35396221,35396444,15
ENSG00000166450,55611544,55743152,15
ENSG00000276473,61239906,61240331,15
ENSG00000051180,40694774,40732340,15
ENSG00000166734,44288719,44415758,15
ENSG00000279537,40244925,40247366,15
ENSG00000283680,22030900,22031846,15
ENSG00000259388,49794246,49796097,15
ENSG00000259509,46827526,46827958,15
ENSG00000185634,48823741,48963919,15
ENSG00000259369,55746639,55746767,15
ENSG00000259346,65301922,65302311,15
ENSG00000138613,63276018,63309126,15
ENSG00000171877,43870761,44195271,15
ENSG00000285135,22044476,22045400,15
ENSG00000137770,44427622,44529038,15
ENSG00000157456,59105126,59125045,15
ENSG00000273855,40285468,40285909,15
ENSG00000171989,59206843,59208588,15
ENSG00000166200,49106068,49155661,15
ENSG00000270690,65458574,65459534,15
ENSG00000137834,66702236,66782849,15
ENSG00000284540,47133495,47134122,15
ENSG00000137776,58879050,58933679,15
ENSG00000250130,44354691,44355692,15
ENSG00000138593,48988476,49046447,15
ENSG00000103657,63608618,63833948,15
ENSG00000287020,46317393,46351753,15
ENSG00000259393,58967046,58967808,15
ENSG00000280515,70635249,70637314,15
ENSG00000188779,67819704,67834582,15
ENSG00000129028,70881342,70892433,15
ENSG00000259309,69820756,69835111,15
ENSG00000259715,50359450,50360194,15
ENSG00000171956,60004234,60061730,15
ENSG00000277144,59115547,59116089,15
ENSG00000259411,35400691,35401768,15
ENSG00000259558,60053204,60054092,15
ENSG00000137880,40764068,40767708,15
ENSG00000074410,63321378,63381846,15
ENSG00000259217,35774801,35774950,15
ENSG00000270964,67541072,67542604,15
ENSG00000157483,59132434,59372871,15
ENSG00000259496,69803316,69804046,15
ENSG00000259335,44447577,44449344,15
ENSG00000259470,70858714,70860162,15
ENSG00000259452,70791013,70791486,15
ENSG00000259288,40218500,40264890,15
ENSG00000166128,63189560,63267776,15
ENSG00000259650,73335260,73342387,15
ENSG00000166233,72474330,72602987,15
ENSG00000259232,65475318,65475614,15
ENSG00000137841,40278176,40307935,15
ENSG00000137809,68296532,68432163,15
ENSG00000074696,65530418,65578349,15
ENSG00000261702,67974391,67974625,15
ENSG00000259307,40300670,40301820,15
ENSG00000183324,73443164,73560013,15
ENSG00000281183,73567012,73569294,15
ENSG00000167139,73873564,73889214,15
ENSG00000260109,67985059,67986288,15
ENSG00000156642,73560014,73634134,15
ENSG00000274297,70758269,70758856,15
ENSG00000169018,68277745,68295862,15
ENSG00000140464,73994673,74047827,15
ENSG00000103599,67254786,67502260,15
ENSG00000259499,44387320,44390451,15
ENSG00000281264,70615547,70616567,15
ENSG00000259503,70321576,70326742,15
ENSG00000259656,49101791,49103264,15
ENSG00000128918,57953424,58497866,15
ENSG00000067141,73051710,73305205,15
ENSG00000140382,77420412,77485607,15
ENSG00000260892,75676227,75677162,15
ENSG00000259512,67627852,67629135,15
ENSG00000140505,74748845,74756607,15
ENSG00000140284,50182196,50236385,15
ENSG00000259467,49156329,49156847,15
ENSG00000136381,78437431,78501453,15
ENSG00000189227,67521131,67530146,15
ENSG00000259440,73161779,73162928,15
ENSG00000287741,70556521,70562722,15
ENSG00000138622,73319859,73368958,15
ENSG00000259221,47359430,47396732,15
ENSG00000179151,74630558,74696292,15
ENSG00000259595,44402685,44427144,15
ENSG00000137764,67542703,67807117,15
ENSG00000259186,73483196,73483943,15
ENSG00000230183,56005715,56007176,15
ENSG00000203392,75678548,75680752,15
ENSG00000260689,57246960,57247893,15
ENSG00000274515,75645020,75645442,15
ENSG00000259771,59266720,59271162,15
ENSG00000282100,58691106,58693125,15
ENSG00000176753,40250664,40252969,15
ENSG00000287543,74040190,74043332,15
ENSG00000041357,78540405,78552417,15
ENSG00000259360,47397501,47399554,15
ENSG00000259691,73143236,73143518,15
ENSG00000273958,60593027,60593460,15
ENSG00000213578,74826627,74831802,15
ENSG00000159289,74069857,74082550,15
ENSG00000140474,74836118,74843346,15
ENSG00000173546,75674322,75712848,15
ENSG00000259474,78480057,78481820,15
ENSG00000166035,58410569,58569844,15
ENSG00000067221,73978926,73994622,15
ENSG00000259545,49177610,49178741,15
ENSG00000081014,50908672,51005895,15
ENSG00000285331,56795460,56918499,15
ENSG00000287596,53419865,53453487,15
ENSG00000104043,49858238,50182817,15
ENSG00000259293,58434890,58498735,15
ENSG00000129038,73925989,73952137,15
ENSG00000279033,77484275,77485606,15
ENSG00000103742,65381484,65422947,15
ENSG00000242747,58869659,58870134,15
ENSG00000280639,70570958,70586606,15
ENSG00000259362,77525540,77534110,15
ENSG00000259740,47525169,47527756,15
ENSG00000285253,56652488,56918571,15
ENSG00000259528,73255334,73256109,15
ENSG00000140506,74812716,74825757,15
ENSG00000259593,46341354,46341599,15
ENSG00000138587,56421544,56465137,15
ENSG00000156958,49155656,49367869,15
ENSG00000080644,78593052,78621295,15
ENSG00000241640,59049399,59050385,15
ENSG00000261606,74816223,74831795,15
ENSG00000256061,55410525,55508234,15
ENSG00000279409,40258501,40260370,15
ENSG00000137824,40735884,40755851,15
ENSG00000279373,78537681,78538946,15
ENSG00000278513,58732188,58733149,15
ENSG00000279694,78339208,78341757,15
ENSG00000276651,63500737,63503083,15
ENSG00000259738,58865006,58865303,15
ENSG00000213527,79751689,79752049,15
ENSG00000169684,78565520,78595269,15
ENSG00000259378,50944663,50945996,15
ENSG00000174498,65327127,65378002,15
ENSG00000166426,78340353,78348225,15
ENSG00000259722,77204578,77205100,15
ENSG00000259476,58521311,58523371,15
ENSG00000137831,70654554,70763558,15
ENSG00000259413,78382573,78383155,15
ENSG00000259227,70602124,70602516,15
ENSG00000140497,74843730,74873365,15
ENSG00000169371,75598083,75626469,15
ENSG00000166415,53513741,53762878,15
ENSG00000259569,88568287,88568562,15
ENSG00000259481,61181249,61195938,15
ENSG00000274128,83962176,83962583,15
ENSG00000259735,59348648,59359889,15
ENSG00000140386,76347904,76905444,15
ENSG00000188266,78507564,78537372,15
ENSG00000259180,55680385,55681463,15
ENSG00000260206,75636139,75639239,15
ENSG00000104129,40765161,40807478,15
ENSG00000258010,80433795,80445152,15
ENSG00000140455,63504511,63594640,15
ENSG00000136379,80679684,80755621,15
ENSG00000271236,40760597,40760874,15
ENSG00000259732,59121034,59133250,15
ENSG00000287508,60642054,60659791,15
ENSG00000287391,87638688,87668488,15
ENSG00000225625,56846340,56846605,15
ENSG00000271195,61674767,61675212,15
ENSG00000275343,56908312,56908635,15
ENSG00000271983,80693216,80693707,15
ENSG00000103888,80779343,80951776,15
ENSG00000279683,56795382,56795522,15
ENSG00000103942,82836946,82986153,15
ENSG00000073417,84980440,85139145,15
ENSG00000259575,61211913,61214231,15
ENSG00000259532,70748932,70754177,15
ENSG00000258954,91532891,91535095,15
ENSG00000286897,58749923,58761004,15
ENSG00000260235,75624793,75625690,15
ENSG00000259175,80554609,80562944,15
ENSG00000169330,79432336,79472304,15
ENSG00000274667,56729932,56730611,15
ENSG00000258765,91643017,91649114,15
ENSG00000259229,79758549,79758762,15
ENSG00000181991,88467453,88480776,15
ENSG00000261762,78589123,78591276,15
ENSG00000277135,96139472,96140452,15
ENSG00000166173,70829130,70854157,15
ENSG00000258540,91676771,91677060,15
ENSG00000069667,60488284,61229302,15
ENSG00000287813,80440294,80442751,15
ENSG00000074603,65442463,65517704,15
ENSG00000270986,58672296,58672933,15
ENSG00000255302,48878134,48880173,15
ENSG00000156218,83654088,84039842,15
ENSG00000140287,50241947,50265965,15
ENSG00000259173,58755625,58756247,15
ENSG00000259057,91742841,91743955,15
ENSG00000270017,94855586,94857011,15
ENSG00000270919,80580029,80580566,15
ENSG00000259744,70848883,70849770,15
ENSG00000259250,58587507,58591676,15
ENSG00000259208,79668342,79668816,15
ENSG00000259763,96235785,96237010,15
ENSG00000181026,88621337,88632281,15
ENSG00000182625,58686411,58686617,15
ENSG00000259602,48938236,48948031,15
ENSG00000250825,96441566,96442313,15
ENSG00000261665,83739784,83740199,15
ENSG00000173867,88459501,88546585,15
ENSG00000137845,58588809,58749791,15
ENSG00000140600,83447228,83618743,15
ENSG00000275454,75639760,75640976,15
ENSG00000278146,96230897,96231145,15
ENSG00000260674,79743311,79743468,15
ENSG00000259494,88459477,88467390,15
ENSG00000280291,96294935,96298023,15
ENSG00000259500,48971803,48973361,15
ENSG00000259614,96388214,96389056,15
ENSG00000280048,96112628,96116051,15
ENSG00000259312,96438570,96444266,15
ENSG00000140443,98648539,98964530,15
ENSG00000279945,88477871,88478387,15
ENSG00000128923,58771192,58861900,15
ENSG00000185551,96325938,96340263,15
ENSG00000273792,60847757,60849068,15
ENSG00000103995,48712928,48811146,15
ENSG00000157470,59372693,59523555,15
ENSG00000259402,58815272,58817728,15
ENSG00000259750,59401221,59402004,15
ENSG00000259493,79559256,79560304,15
ENSG00000259573,59964942,59966084,15
ENSG00000259340,96551381,96551517,15
ENSG00000258965,25928146,25928575,15
ENSG00000258931,26050538,26052276,15
ENSG00000230459,77278465,77278774,15
ENSG00000264902,21951242,21951323,15
ENSG00000200790,21866210,21866316,15
ENSG00000273981,23165897,23166186,15
ENSG00000222123,25738508,25738620,15
ENSG00000266517,25848747,25848825,15
ENSG00000212604,26008940,26009074,15
ENSG00000265793,21843750,21843824,15
ENSG00000276941,23197827,23197920,15
ENSG00000212415,32970727,32970791,15
ENSG00000265098,35926856,35926923,15
ENSG00000265102,35372256,35372364,15
ENSG00000238456,46660658,46660760,15
ENSG00000223308,46720193,46720512,15
ENSG00000212424,44884616,44884780,15
ENSG00000222343,47272597,47272889,15
ENSG00000238819,46351662,46351746,15
ENSG00000201086,49982443,49982561,15
ENSG00000200605,50221888,50221996,15
ENSG00000207105,48995912,48996022,15
ENSG00000265942,49042341,49042643,15
ENSG00000200120,49137762,49137863,15
ENSG00000264210,49169070,49169153,15
ENSG00000243338,49198900,49199194,15
ENSG00000271819,50347423,50347529,15
ENSG00000284284,50360329,50360410,15
ENSG00000241175,50244628,50244931,15
ENSG00000252066,53651977,53652123,15
ENSG00000239703,56029684,56029981,15
ENSG00000199730,58703852,58704154,15
ENSG00000200318,58760466,58760681,15
ENSG00000212625,60736769,60736886,15
ENSG00000253030,59171183,59171262,15
ENSG00000200070,59212648,59212788,15
ENSG00000199512,59341314,59341417,15
ENSG00000200252,59408905,59409015,15
ENSG00000277413,60677109,60677272,15
ENSG00000276696,56634038,56634167,15
ENSG00000252217,65502741,65502836,15
ENSG00000200156,65304677,65304792,15
ENSG00000206625,67839939,67840045,15
ENSG00000200216,70193236,70193341,15
ENSG00000207965,70079372,70079468,15
ENSG00000278604,74072454,74072676,15
ENSG00000275411,74840642,74840707,15
ENSG00000207449,65553081,65553187,15
ENSG00000222139,80663772,80663878,15
ENSG00000264386,74788672,74788757,15
ENSG00000284059,80581103,80581239,15
ENSG00000212374,83717427,83717522,15
ENSG00000200444,83824863,83824953,15
ENSG00000266449,76586647,76586691,15
ENSG00000201510,76736641,76736980,15
ENSG00000221630,88608107,88608197,15
ENSG00000207150,87474183,87474289,15
ENSG00000207703,88611825,88611934,15
ENSG00000283484,88611847,88611924,15
ENSG00000283888,96333261,96333307,15
ENSG00000222617,96486582,96486891,15
ENSG00000274079,96496180,96496462,15
ENSG00000222076,95745804,95745994,15
ENSG00000166716,84748592,84806445,15
ENSG00000259415,84753122,84754502,15
ENSG00000200991,84852498,84852615,15
ENSG00000207245,25106521,25106603,15
ENSG00000252277,25108268,25108352,15
ENSG00000279050,25135642,25138055,15
ENSG00000212428,25159221,25159279,15
ENSG00000270814,25169337,25169676,15
ENSG00000201831,25170723,25170804,15
ENSG00000199712,25172635,25172716,15
ENSG00000199970,25174927,25175008,15
ENSG00000200680,25176832,25176913,15
ENSG00000200503,25178738,25178819,15
ENSG00000200812,25180497,25180578,15
ENSG00000278089,25182385,25182466,15
ENSG00000200726,25184306,25184387,15
ENSG00000199782,25185631,25185712,15
ENSG00000201943,25187536,25187616,15
ENSG00000200486,25189414,25189495,15
ENSG00000199453,25191416,25191497,15
ENSG00000273835,25193321,25193402,15
ENSG00000199960,25194921,25195001,15
ENSG00000201679,25197576,25197656,15
ENSG00000200757,25199448,25199529,15
ENSG00000201482,25201323,25201404,15
ENSG00000200163,25203227,25203308,15
ENSG00000199968,25204357,25204438,15
ENSG00000201969,25206262,25206343,15
ENSG00000199833,25208083,25208163,15
ENSG00000201326,25209918,25209999,15
ENSG00000201331,25211796,25211877,15
ENSG00000200398,25213648,25213729,15
ENSG00000199489,25215541,25215622,15
ENSG00000275524,25218617,25218698,15
ENSG00000201300,25220497,25220578,15
ENSG00000200801,25222348,25222428,15
ENSG00000199704,25223246,25223327,15
ENSG00000200987,25225203,25225284,15
ENSG00000202188,25227109,25227190,15
ENSG00000200949,25228967,25229048,15
ENSG00000200593,25230838,25230919,15
ENSG00000199311,25232387,25232468,15
ENSG00000201992,25234247,25234328,15
ENSG00000202499,25236085,25236166,15
ENSG00000200638,25237986,25238067,15
ENSG00000201907,25239838,25239919,15
ENSG00000200564,25241746,25241827,15
ENSG00000272460,25243614,25243695,15
ENSG00000200478,25245478,25245559,15
ENSG00000201143,25247345,25247426,15
ENSG00000202373,25249198,25249279,15
ENSG00000202261,25250859,25250940,15
ENSG00000280234,25255579,25257027,15
ENSG00000212380,25264510,25264590,15
ENSG00000276844,25266591,25266661,15
ENSG00000212528,25268466,25268551,15
ENSG00000201634,25269783,25269858,15
ENSG00000239169,25278343,25278409,15
ENSG00000261529,25345633,25347235,15
ENSG00000274954,51833134,51833426,15
ENSG00000277677,51858070,51858352,15
ENSG00000259632,51859185,51861293,15
ENSG00000207484,51884556,51884653,15
ENSG00000259201,51887560,51901123,15
ENSG00000272337,51907200,51907305,15
ENSG00000259185,51908902,51909642,15
ENSG00000166477,51938025,51971778,15
ENSG00000138594,51829628,51947295,15
ENSG00000237289,43593054,43604901,15
ENSG00000242866,43599563,43618800,15
ENSG00000222398,43602543,43602648,15
ENSG00000284772,43614208,43632283,15
ENSG00000206991,43637632,43637738,15
ENSG00000275601,43642389,43643023,15
ENSG00000224677,43649123,43649280,15
ENSG00000249839,43663654,43684339,15
ENSG00000223572,43692886,43699222,15
ENSG00000201136,43702363,43702470,15
ENSG00000206589,43734179,43734285,15
ENSG00000128886,43772605,43777315,15
ENSG00000262560,43772617,43799133,15
ENSG00000221792,43793659,43793759,15
ENSG00000140259,43804492,43824690,15
ENSG00000074621,65611366,65660995,15
ENSG00000275638,65655620,65656085,15
ENSG00000174485,65658046,65792293,15
ENSG00000238311,65696833,65696936,15
ENSG00000264737,65719246,65719332,15
ENSG00000103769,65726054,65891989,15
ENSG00000261544,65766460,65767398,15
ENSG00000259924,65771176,65772139,15
ENSG00000249271,65816302,65817481,15
ENSG00000283249,65843484,65843558,15
ENSG00000201084,32175247,32175351,15
ENSG00000279912,32182551,32186475,15
ENSG00000207257,32284152,32284258,15
ENSG00000260211,32313126,32315654,15
ENSG00000288627,32384242,32384418,15
ENSG00000261491,32384937,32387484,15
ENSG00000275776,32394365,32394613,15
ENSG00000215304,32398956,32435233,15
ENSG00000206987,32426288,32426420,15
ENSG00000206127,32441914,32455634,15
ENSG00000274076,32446674,32446964,15
ENSG00000270789,32461666,32461809,15
ENSG00000261375,32489267,32491586,15
ENSG00000280359,77784610,77785070,15
ENSG00000259213,77787193,77788674,15
ENSG00000261244,77916522,77922019,15
ENSG00000242066,77916718,77916982,15
ENSG00000259792,77993405,77995289,15
ENSG00000199633,78091172,78091297,15
ENSG00000136425,78104606,78131535,15
ENSG00000166411,78131498,78171945,15
ENSG00000260988,78141243,78143173,15
ENSG00000242276,71063101,71063989,15
ENSG00000259781,71164770,71165415,15
ENSG00000259726,84186752,84197384,15
ENSG00000278422,84205454,84205700,15
ENSG00000259633,84255913,84256014,15
ENSG00000244056,84394072,84394336,15
ENSG00000259570,84394512,84395514,15
ENSG00000272887,84401807,84408005,15
ENSG00000259538,84412773,84421837,15
ENSG00000278785,84467901,84468147,15
ENSG00000092470,43826980,43868412,15
ENSG00000200391,43863893,43864005,15
ENSG00000227973,43875849,43876244,15
ENSG00000156970,40161023,40221123,15
ENSG00000233917,21846329,21877735,15
ENSG00000137872,47184101,47774228,15
ENSG00000170776,85380571,85749358,15
ENSG00000166143,40815451,40828709,15
ENSG00000173548,75647912,75662301,15
ENSG00000166762,43628503,43668118,15
ENSG00000140262,56918623,57299281,15
ENSG00000259358,31765743,31768201,15
ENSG00000277500,31787494,31787734,15
ENSG00000206849,31928303,31928434,15
ENSG00000175344,31923438,32173018,15
ENSG00000134153,34084017,34101862,15
ENSG00000243094,34085911,34086314,15
ENSG00000182405,34102083,34108686,15
ENSG00000134152,34140674,34210096,15
ENSG00000128463,34225013,34230156,15
ENSG00000259468,34255286,34257832,15
ENSG00000207091,34314728,34314828,15
ENSG00000259904,34373541,34374603,15
ENSG00000221649,34382069,34382150,15
ENSG00000260639,34394594,34394931,15
ENSG00000261081,34409625,34410594,15
ENSG00000279092,34415450,34420273,15
ENSG00000260275,89037977,89038286,15
ENSG00000140526,89087459,89202355,15
ENSG00000239151,89120779,89120840,15
ENSG00000259699,89135547,89136495,15
ENSG00000259948,89201091,89201768,15
ENSG00000140522,89209869,89221614,15
